,timestamp,dia,nivel,datetime_x,hour,temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",datetime_y
0,1731024000000,2024-11-07 18:00:00,1.14,2024-11-07 18:00:00,2024-11-07 18:00:00,25.0,25.0,24.0,94.19,0.0,0,11.5,1.8,202.3,1008.0,89.0,8.0,40.1,0.1,0,10,0,1,0,0,0,2024-11-07 18:00:00
1,1731024900000,2024-11-07 18:15:00,1.13,2024-11-07 18:15:00,2024-11-07 18:00:00,25.0,25.0,24.0,94.19,0.0,0,11.5,1.8,202.3,1008.0,89.0,8.0,40.1,0.1,0,10,0,1,0,0,0,2024-11-07 18:00:00
2,1731025800000,2024-11-07 18:30:00,1.12,2024-11-07 18:30:00,2024-11-07 18:00:00,25.0,25.0,24.0,94.19,0.0,0,11.5,1.8,202.3,1008.0,89.0,8.0,40.1,0.1,0,10,0,1,0,0,0,2024-11-07 18:00:00
3,1731026700000,2024-11-07 18:45:00,1.1,2024-11-07 18:45:00,2024-11-07 18:00:00,25.0,25.0,24.0,94.19,0.0,0,11.5,1.8,202.3,1008.0,89.0,8.0,40.1,0.1,0,10,0,1,0,0,0,2024-11-07 18:00:00
4,1731027600000,2024-11-07 19:00:00,1.09,2024-11-07 19:00:00,2024-11-07 19:00:00,25.0,25.0,24.0,94.46,8.0,100,6.1,6.4,185.0,1009.4,93.7,6.6,0.0,0.0,0,10,0,0,0,1,0,2024-11-07 19:00:00
5,1731028500000,2024-11-07 19:15:00,1.09,2024-11-07 19:15:00,2024-11-07 19:00:00,25.0,25.0,24.0,94.46,8.0,100,6.1,6.4,185.0,1009.4,93.7,6.6,0.0,0.0,0,10,0,0,0,1,0,2024-11-07 19:00:00
6,1731029400000,2024-11-07 19:30:00,1.08,2024-11-07 19:30:00,2024-11-07 19:00:00,25.0,25.0,24.0,94.46,8.0,100,6.1,6.4,185.0,1009.4,93.7,6.6,0.0,0.0,0,10,0,0,0,1,0,2024-11-07 19:00:00
7,1731030300000,2024-11-07 19:45:00,1.07,2024-11-07 19:45:00,2024-11-07 19:00:00,25.0,25.0,24.0,94.46,8.0,100,6.1,6.4,185.0,1009.4,93.7,6.6,0.0,0.0,0,10,0,0,0,1,0,2024-11-07 19:00:00
8,1731031200000,2024-11-07 20:00:00,1.07,2024-11-07 20:00:00,2024-11-07 20:00:00,24.0,24.0,24.0,100.0,0.0,0,12.6,13.0,270.0,1010.0,89.0,4.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 20:00:00
9,1731032100000,2024-11-07 20:15:00,1.05,2024-11-07 20:15:00,2024-11-07 20:00:00,24.0,24.0,24.0,100.0,0.0,0,12.6,13.0,270.0,1010.0,89.0,4.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 20:00:00
10,1731033000000,2024-11-07 20:30:00,1.05,2024-11-07 20:30:00,2024-11-07 20:00:00,24.0,24.0,24.0,100.0,0.0,0,12.6,13.0,270.0,1010.0,89.0,4.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 20:00:00
11,1731033900000,2024-11-07 20:45:00,1.04,2024-11-07 20:45:00,2024-11-07 20:00:00,24.0,24.0,24.0,100.0,0.0,0,12.6,13.0,270.0,1010.0,89.0,4.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 20:00:00
12,1731034800000,2024-11-07 21:00:00,1.04,2024-11-07 21:00:00,2024-11-07 21:00:00,24.0,24.0,24.0,100.0,0.0,0,14.0,3.6,243.8,1010.0,89.0,6.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 21:00:00
13,1731035700000,2024-11-07 21:15:00,1.03,2024-11-07 21:15:00,2024-11-07 21:00:00,24.0,24.0,24.0,100.0,0.0,0,14.0,3.6,243.8,1010.0,89.0,6.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 21:00:00
14,1731036600000,2024-11-07 21:30:00,1.03,2024-11-07 21:30:00,2024-11-07 21:00:00,24.0,24.0,24.0,100.0,0.0,0,14.0,3.6,243.8,1010.0,89.0,6.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 21:00:00
15,1731037500000,2024-11-07 21:45:00,1.03,2024-11-07 21:45:00,2024-11-07 21:00:00,24.0,24.0,24.0,100.0,0.0,0,14.0,3.6,243.8,1010.0,89.0,6.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-07 21:00:00
16,1731038400000,2024-11-07 22:00:00,1.02,2024-11-07 22:00:00,2024-11-07 22:00:00,24.0,24.0,23.9,99.14,0.0,0,13.0,1.9,140.2,1011.5,93.7,6.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 22:00:00
17,1731039300000,2024-11-07 22:15:00,1.02,2024-11-07 22:15:00,2024-11-07 22:00:00,24.0,24.0,23.9,99.14,0.0,0,13.0,1.9,140.2,1011.5,93.7,6.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 22:00:00
18,1731040200000,2024-11-07 22:30:00,1.01,2024-11-07 22:30:00,2024-11-07 22:00:00,24.0,24.0,23.9,99.14,0.0,0,13.0,1.9,140.2,1011.5,93.7,6.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 22:00:00
19,1731041100000,2024-11-07 22:45:00,1.01,2024-11-07 22:45:00,2024-11-07 22:00:00,24.0,24.0,23.9,99.14,0.0,0,13.0,1.9,140.2,1011.5,93.7,6.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 22:00:00
20,1731042000000,2024-11-07 23:00:00,1.01,2024-11-07 23:00:00,2024-11-07 23:00:00,20.5,20.5,20.4,99.38,0.0,0,10.1,2.2,186.7,1013.0,100.0,11.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 23:00:00
21,1731042900000,2024-11-07 23:15:00,1.0,2024-11-07 23:15:00,2024-11-07 23:00:00,20.5,20.5,20.4,99.38,0.0,0,10.1,2.2,186.7,1013.0,100.0,11.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 23:00:00
22,1731043800000,2024-11-07 23:30:00,1.0,2024-11-07 23:30:00,2024-11-07 23:00:00,20.5,20.5,20.4,99.38,0.0,0,10.1,2.2,186.7,1013.0,100.0,11.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 23:00:00
23,1731044700000,2024-11-07 23:45:00,0.99,2024-11-07 23:45:00,2024-11-07 23:00:00,20.5,20.5,20.4,99.38,0.0,0,10.1,2.2,186.7,1013.0,100.0,11.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-07 23:00:00
24,1731045600000,2024-11-08 00:00:00,1.0,2024-11-08 00:00:00,2024-11-08 00:00:00,20.6,20.6,20.4,98.77,0.0,0,10.4,2.2,176.4,1012.0,100.0,23.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 00:00:00
25,1731046500000,2024-11-08 00:15:00,0.99,2024-11-08 00:15:00,2024-11-08 00:00:00,20.6,20.6,20.4,98.77,0.0,0,10.4,2.2,176.4,1012.0,100.0,23.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 00:00:00
26,1731047400000,2024-11-08 00:30:00,0.99,2024-11-08 00:30:00,2024-11-08 00:00:00,20.6,20.6,20.4,98.77,0.0,0,10.4,2.2,176.4,1012.0,100.0,23.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 00:00:00
27,1731048300000,2024-11-08 00:45:00,0.98,2024-11-08 00:45:00,2024-11-08 00:00:00,20.6,20.6,20.4,98.77,0.0,0,10.4,2.2,176.4,1012.0,100.0,23.7,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 00:00:00
28,1731049200000,2024-11-08 01:00:00,0.98,2024-11-08 01:00:00,2024-11-08 01:00:00,21.0,21.0,20.6,97.57,0.0,0,10.4,2.2,187.4,1012.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 01:00:00
29,1731050100000,2024-11-08 01:15:00,0.98,2024-11-08 01:15:00,2024-11-08 01:00:00,21.0,21.0,20.6,97.57,0.0,0,10.4,2.2,187.4,1012.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 01:00:00
30,1731051000000,2024-11-08 01:30:00,0.98,2024-11-08 01:30:00,2024-11-08 01:00:00,21.0,21.0,20.6,97.57,0.0,0,10.4,2.2,187.4,1012.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 01:00:00
31,1731051900000,2024-11-08 01:45:00,0.97,2024-11-08 01:45:00,2024-11-08 01:00:00,21.0,21.0,20.6,97.57,0.0,0,10.4,2.2,187.4,1012.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 01:00:00
32,1731052800000,2024-11-08 02:00:00,0.97,2024-11-08 02:00:00,2024-11-08 02:00:00,21.1,21.1,20.5,96.37,0.0,0,19.1,1.8,184.3,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 02:00:00
33,1731053700000,2024-11-08 02:15:00,0.97,2024-11-08 02:15:00,2024-11-08 02:00:00,21.1,21.1,20.5,96.37,0.0,0,19.1,1.8,184.3,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 02:00:00
34,1731054600000,2024-11-08 02:30:00,0.97,2024-11-08 02:30:00,2024-11-08 02:00:00,21.1,21.1,20.5,96.37,0.0,0,19.1,1.8,184.3,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 02:00:00
35,1731055500000,2024-11-08 02:45:00,0.97,2024-11-08 02:45:00,2024-11-08 02:00:00,21.1,21.1,20.5,96.37,0.0,0,19.1,1.8,184.3,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 02:00:00
36,1731056400000,2024-11-08 03:00:00,0.96,2024-11-08 03:00:00,2024-11-08 03:00:00,21.0,21.0,20.4,96.37,0.0,0,19.1,2.2,190.2,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 03:00:00
37,1731057300000,2024-11-08 03:15:00,0.96,2024-11-08 03:15:00,2024-11-08 03:00:00,21.0,21.0,20.4,96.37,0.0,0,19.1,2.2,190.2,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 03:00:00
38,1731058200000,2024-11-08 03:30:00,0.95,2024-11-08 03:30:00,2024-11-08 03:00:00,21.0,21.0,20.4,96.37,0.0,0,19.1,2.2,190.2,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 03:00:00
39,1731059100000,2024-11-08 03:45:00,0.96,2024-11-08 03:45:00,2024-11-08 03:00:00,21.0,21.0,20.4,96.37,0.0,0,19.1,2.2,190.2,1011.0,100.0,24.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 03:00:00
40,1731060000000,2024-11-08 04:00:00,0.96,2024-11-08 04:00:00,2024-11-08 04:00:00,20.9,20.9,19.9,94.01,0.0,0,21.2,1.4,0.7,1011.0,100.0,5.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 04:00:00
41,1731060900000,2024-11-08 04:15:00,0.95,2024-11-08 04:15:00,2024-11-08 04:00:00,20.9,20.9,19.9,94.01,0.0,0,21.2,1.4,0.7,1011.0,100.0,5.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 04:00:00
42,1731061800000,2024-11-08 04:30:00,0.95,2024-11-08 04:30:00,2024-11-08 04:00:00,20.9,20.9,19.9,94.01,0.0,0,21.2,1.4,0.7,1011.0,100.0,5.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 04:00:00
43,1731062700000,2024-11-08 04:45:00,0.95,2024-11-08 04:45:00,2024-11-08 04:00:00,20.9,20.9,19.9,94.01,0.0,0,21.2,1.4,0.7,1011.0,100.0,5.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 04:00:00
44,1731063600000,2024-11-08 05:00:00,0.94,2024-11-08 05:00:00,2024-11-08 05:00:00,20.2,20.2,20.1,99.38,0.0,0,19.4,4.0,19.1,1010.0,100.0,5.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 05:00:00
45,1731064500000,2024-11-08 05:15:00,0.95,2024-11-08 05:15:00,2024-11-08 05:00:00,20.2,20.2,20.1,99.38,0.0,0,19.4,4.0,19.1,1010.0,100.0,5.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 05:00:00
46,1731065400000,2024-11-08 05:30:00,0.94,2024-11-08 05:30:00,2024-11-08 05:00:00,20.2,20.2,20.1,99.38,0.0,0,19.4,4.0,19.1,1010.0,100.0,5.5,0.0,0.0,0,10,1,0,0,0,0,2024-11-08 05:00:00
47,1731070800000,2024-11-08 07:00:00,0.92,2024-11-08 07:00:00,2024-11-08 07:00:00,23.9,23.9,23.2,96.07,57.9,100,25.6,4.0,50.0,1008.9,93.7,14.8,1.0,0.0,0,3,0,0,0,1,0,2024-11-08 07:00:00
48,1731071700000,2024-11-08 07:15:00,0.92,2024-11-08 07:15:00,2024-11-08 07:00:00,23.9,23.9,23.2,96.07,57.9,100,25.6,4.0,50.0,1008.9,93.7,14.8,1.0,0.0,0,3,0,0,0,1,0,2024-11-08 07:00:00
49,1731072600000,2024-11-08 07:30:00,0.92,2024-11-08 07:30:00,2024-11-08 07:00:00,23.9,23.9,23.2,96.07,57.9,100,25.6,4.0,50.0,1008.9,93.7,14.8,1.0,0.0,0,3,0,0,0,1,0,2024-11-08 07:00:00
50,1731073500000,2024-11-08 07:45:00,0.92,2024-11-08 07:45:00,2024-11-08 07:00:00,23.9,23.9,23.2,96.07,57.9,100,25.6,4.0,50.0,1008.9,93.7,14.8,1.0,0.0,0,3,0,0,0,1,0,2024-11-08 07:00:00
51,1731074400000,2024-11-08 08:00:00,0.92,2024-11-08 08:00:00,2024-11-08 08:00:00,24.0,24.0,24.0,100.0,0.0,0,24.5,3.6,21.7,1009.0,89.0,10.0,12.9,0.0,0,10,0,1,0,0,0,2024-11-08 08:00:00
52,1731075300000,2024-11-08 08:15:00,0.92,2024-11-08 08:15:00,2024-11-08 08:00:00,24.0,24.0,24.0,100.0,0.0,0,24.5,3.6,21.7,1009.0,89.0,10.0,12.9,0.0,0,10,0,1,0,0,0,2024-11-08 08:00:00
53,1731076200000,2024-11-08 08:30:00,0.92,2024-11-08 08:30:00,2024-11-08 08:00:00,24.0,24.0,24.0,100.0,0.0,0,24.5,3.6,21.7,1009.0,89.0,10.0,12.9,0.0,0,10,0,1,0,0,0,2024-11-08 08:00:00
54,1731077100000,2024-11-08 08:45:00,0.92,2024-11-08 08:45:00,2024-11-08 08:00:00,24.0,24.0,24.0,100.0,0.0,0,24.5,3.6,21.7,1009.0,89.0,10.0,12.9,0.0,0,10,0,1,0,0,0,2024-11-08 08:00:00
55,1731078000000,2024-11-08 09:00:00,0.92,2024-11-08 09:00:00,2024-11-08 09:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,1.8,14.8,1010.0,89.0,10.0,37.4,0.1,0,10,0,1,0,0,0,2024-11-08 09:00:00
56,1731078900000,2024-11-08 09:15:00,0.92,2024-11-08 09:15:00,2024-11-08 09:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,1.8,14.8,1010.0,89.0,10.0,37.4,0.1,0,10,0,1,0,0,0,2024-11-08 09:00:00
57,1731079800000,2024-11-08 09:30:00,0.91,2024-11-08 09:30:00,2024-11-08 09:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,1.8,14.8,1010.0,89.0,10.0,37.4,0.1,0,10,0,1,0,0,0,2024-11-08 09:00:00
58,1731080700000,2024-11-08 09:45:00,0.91,2024-11-08 09:45:00,2024-11-08 09:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,1.8,14.8,1010.0,89.0,10.0,37.4,0.1,0,10,0,1,0,0,0,2024-11-08 09:00:00
59,1731081600000,2024-11-08 10:00:00,0.91,2024-11-08 10:00:00,2024-11-08 10:00:00,26.0,26.0,24.0,89.01,0.0,0,19.8,0.9,35.0,1010.6,93.7,14.8,79.0,0.3,1,10,1,0,0,0,0,2024-11-08 10:00:00
60,1731082500000,2024-11-08 10:15:00,0.92,2024-11-08 10:15:00,2024-11-08 10:00:00,26.0,26.0,24.0,89.01,0.0,0,19.8,0.9,35.0,1010.6,93.7,14.8,79.0,0.3,1,10,1,0,0,0,0,2024-11-08 10:00:00
61,1731083400000,2024-11-08 10:30:00,0.92,2024-11-08 10:30:00,2024-11-08 10:00:00,26.0,26.0,24.0,89.01,0.0,0,19.8,0.9,35.0,1010.6,93.7,14.8,79.0,0.3,1,10,1,0,0,0,0,2024-11-08 10:00:00
62,1731084300000,2024-11-08 10:45:00,0.92,2024-11-08 10:45:00,2024-11-08 10:00:00,26.0,26.0,24.0,89.01,0.0,0,19.8,0.9,35.0,1010.6,93.7,14.8,79.0,0.3,1,10,1,0,0,0,0,2024-11-08 10:00:00
63,1731085200000,2024-11-08 11:00:00,0.93,2024-11-08 11:00:00,2024-11-08 11:00:00,27.0,30.1,24.0,83.68,0.0,0,15.1,1.8,191.0,1010.0,89.0,10.0,240.0,0.9,2,10,0,1,0,0,0,2024-11-08 11:00:00
64,1731086100000,2024-11-08 11:15:00,0.93,2024-11-08 11:15:00,2024-11-08 11:00:00,27.0,30.1,24.0,83.68,0.0,0,15.1,1.8,191.0,1010.0,89.0,10.0,240.0,0.9,2,10,0,1,0,0,0,2024-11-08 11:00:00
65,1731087000000,2024-11-08 11:30:00,0.95,2024-11-08 11:30:00,2024-11-08 11:00:00,27.0,30.1,24.0,83.68,0.0,0,15.1,1.8,191.0,1010.0,89.0,10.0,240.0,0.9,2,10,0,1,0,0,0,2024-11-08 11:00:00
66,1731087900000,2024-11-08 11:45:00,0.97,2024-11-08 11:45:00,2024-11-08 11:00:00,27.0,30.1,24.0,83.68,0.0,0,15.1,1.8,191.0,1010.0,89.0,10.0,240.0,0.9,2,10,0,1,0,0,0,2024-11-08 11:00:00
67,1731088800000,2024-11-08 12:00:00,1.0,2024-11-08 12:00:00,2024-11-08 12:00:00,28.0,31.9,24.0,78.92,0.0,0,16.2,5.4,270.0,1010.0,89.0,10.0,332.9,1.2,3,10,0,1,0,0,0,2024-11-08 12:00:00
68,1731089700000,2024-11-08 12:15:00,1.02,2024-11-08 12:15:00,2024-11-08 12:00:00,28.0,31.9,24.0,78.92,0.0,0,16.2,5.4,270.0,1010.0,89.0,10.0,332.9,1.2,3,10,0,1,0,0,0,2024-11-08 12:00:00
69,1731090600000,2024-11-08 12:30:00,1.26,2024-11-08 12:30:00,2024-11-08 12:00:00,28.0,31.9,24.0,78.92,0.0,0,16.2,5.4,270.0,1010.0,89.0,10.0,332.9,1.2,3,10,0,1,0,0,0,2024-11-08 12:00:00
70,1731091500000,2024-11-08 12:45:00,1.36,2024-11-08 12:45:00,2024-11-08 12:00:00,28.0,31.9,24.0,78.92,0.0,0,16.2,5.4,270.0,1010.0,89.0,10.0,332.9,1.2,3,10,0,1,0,0,0,2024-11-08 12:00:00
71,1731092400000,2024-11-08 13:00:00,1.41,2024-11-08 13:00:00,2024-11-08 13:00:00,28.5,33.1,24.4,78.54,0.0,0,16.9,7.6,215.0,1008.9,93.7,14.8,387.7,1.4,4,10,1,0,0,0,0,2024-11-08 13:00:00
72,1731093300000,2024-11-08 13:15:00,1.45,2024-11-08 13:15:00,2024-11-08 13:00:00,28.5,33.1,24.4,78.54,0.0,0,16.9,7.6,215.0,1008.9,93.7,14.8,387.7,1.4,4,10,1,0,0,0,0,2024-11-08 13:00:00
73,1731094200000,2024-11-08 13:30:00,1.41,2024-11-08 13:30:00,2024-11-08 13:00:00,28.5,33.1,24.4,78.54,0.0,0,16.9,7.6,215.0,1008.9,93.7,14.8,387.7,1.4,4,10,1,0,0,0,0,2024-11-08 13:00:00
74,1731095100000,2024-11-08 13:45:00,1.37,2024-11-08 13:45:00,2024-11-08 13:00:00,28.5,33.1,24.4,78.54,0.0,0,16.9,7.6,215.0,1008.9,93.7,14.8,387.7,1.4,4,10,1,0,0,0,0,2024-11-08 13:00:00
75,1731096000000,2024-11-08 14:00:00,1.34,2024-11-08 14:00:00,2024-11-08 14:00:00,30.0,36.2,25.0,74.63,0.0,0,15.5,9.4,200.0,1007.0,89.0,9.0,420.0,1.5,4,30,0,1,0,0,0,2024-11-08 14:00:00
76,1731096900000,2024-11-08 14:15:00,1.31,2024-11-08 14:15:00,2024-11-08 14:00:00,30.0,36.2,25.0,74.63,0.0,0,15.5,9.4,200.0,1007.0,89.0,9.0,420.0,1.5,4,30,0,1,0,0,0,2024-11-08 14:00:00
77,1731097800000,2024-11-08 14:30:00,1.27,2024-11-08 14:30:00,2024-11-08 14:00:00,30.0,36.2,25.0,74.63,0.0,0,15.5,9.4,200.0,1007.0,89.0,9.0,420.0,1.5,4,30,0,1,0,0,0,2024-11-08 14:00:00
78,1731098700000,2024-11-08 14:45:00,1.24,2024-11-08 14:45:00,2024-11-08 14:00:00,30.0,36.2,25.0,74.63,0.0,0,15.5,9.4,200.0,1007.0,89.0,9.0,420.0,1.5,4,30,0,1,0,0,0,2024-11-08 14:00:00
79,1731099600000,2024-11-08 15:00:00,1.21,2024-11-08 15:00:00,2024-11-08 15:00:00,28.0,31.9,24.0,78.92,0.0,0,18.7,14.8,210.0,1007.0,50.0,10.0,345.6,1.2,3,10,0,1,0,0,0,2024-11-08 15:00:00
80,1731100500000,2024-11-08 15:15:00,1.19,2024-11-08 15:15:00,2024-11-08 15:00:00,28.0,31.9,24.0,78.92,0.0,0,18.7,14.8,210.0,1007.0,50.0,10.0,345.6,1.2,3,10,0,1,0,0,0,2024-11-08 15:00:00
81,1731101400000,2024-11-08 15:30:00,1.18,2024-11-08 15:30:00,2024-11-08 15:00:00,28.0,31.9,24.0,78.92,0.0,0,18.7,14.8,210.0,1007.0,50.0,10.0,345.6,1.2,3,10,0,1,0,0,0,2024-11-08 15:00:00
82,1731102300000,2024-11-08 15:45:00,1.14,2024-11-08 15:45:00,2024-11-08 15:00:00,28.0,31.9,24.0,78.92,0.0,0,18.7,14.8,210.0,1007.0,50.0,10.0,345.6,1.2,3,10,0,1,0,0,0,2024-11-08 15:00:00
83,1731103200000,2024-11-08 16:00:00,1.12,2024-11-08 16:00:00,2024-11-08 16:00:00,26.2,26.2,23.4,84.32,0.0,0,21.6,18.4,235.0,1007.8,73.9,8.0,179.0,0.6,2,10,0,1,0,0,0,2024-11-08 16:00:00
84,1731104100000,2024-11-08 16:15:00,1.11,2024-11-08 16:15:00,2024-11-08 16:00:00,26.2,26.2,23.4,84.32,0.0,0,21.6,18.4,235.0,1007.8,73.9,8.0,179.0,0.6,2,10,0,1,0,0,0,2024-11-08 16:00:00
85,1731105000000,2024-11-08 16:30:00,1.09,2024-11-08 16:30:00,2024-11-08 16:00:00,26.2,26.2,23.4,84.32,0.0,0,21.6,18.4,235.0,1007.8,73.9,8.0,179.0,0.6,2,10,0,1,0,0,0,2024-11-08 16:00:00
86,1731105900000,2024-11-08 16:45:00,1.09,2024-11-08 16:45:00,2024-11-08 16:00:00,26.2,26.2,23.4,84.32,0.0,0,21.6,18.4,235.0,1007.8,73.9,8.0,179.0,0.6,2,10,0,1,0,0,0,2024-11-08 16:00:00
87,1731106800000,2024-11-08 17:00:00,1.07,2024-11-08 17:00:00,2024-11-08 17:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,11.2,240.0,1007.0,89.0,8.0,75.2,0.3,1,10,0,1,0,0,0,2024-11-08 17:00:00
88,1731107700000,2024-11-08 17:15:00,1.06,2024-11-08 17:15:00,2024-11-08 17:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,11.2,240.0,1007.0,89.0,8.0,75.2,0.3,1,10,0,1,0,0,0,2024-11-08 17:00:00
89,1731108600000,2024-11-08 17:30:00,1.06,2024-11-08 17:30:00,2024-11-08 17:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,11.2,240.0,1007.0,89.0,8.0,75.2,0.3,1,10,0,1,0,0,0,2024-11-08 17:00:00
90,1731109500000,2024-11-08 17:45:00,1.04,2024-11-08 17:45:00,2024-11-08 17:00:00,25.0,25.0,24.0,94.19,0.0,0,20.5,11.2,240.0,1007.0,89.0,8.0,75.2,0.3,1,10,0,1,0,0,0,2024-11-08 17:00:00
91,1731110400000,2024-11-08 18:00:00,1.03,2024-11-08 18:00:00,2024-11-08 18:00:00,25.0,25.0,24.0,94.19,0.0,0,17.3,3.6,216.1,1008.0,89.0,9.0,14.1,0.1,0,10,0,1,0,0,0,2024-11-08 18:00:00
92,1731111300000,2024-11-08 18:15:00,1.03,2024-11-08 18:15:00,2024-11-08 18:00:00,25.0,25.0,24.0,94.19,0.0,0,17.3,3.6,216.1,1008.0,89.0,9.0,14.1,0.1,0,10,0,1,0,0,0,2024-11-08 18:00:00
93,1731112200000,2024-11-08 18:30:00,1.02,2024-11-08 18:30:00,2024-11-08 18:00:00,25.0,25.0,24.0,94.19,0.0,0,17.3,3.6,216.1,1008.0,89.0,9.0,14.1,0.1,0,10,0,1,0,0,0,2024-11-08 18:00:00
94,1731113100000,2024-11-08 18:45:00,1.02,2024-11-08 18:45:00,2024-11-08 18:00:00,25.0,25.0,24.0,94.19,0.0,0,17.3,3.6,216.1,1008.0,89.0,9.0,14.1,0.1,0,10,0,1,0,0,0,2024-11-08 18:00:00
95,1731114000000,2024-11-08 19:00:00,1.01,2024-11-08 19:00:00,2024-11-08 19:00:00,24.9,24.9,24.0,94.73,2.0,100,16.2,1.9,280.0,1009.4,93.7,7.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-08 19:00:00
96,1731114900000,2024-11-08 19:15:00,1.0,2024-11-08 19:15:00,2024-11-08 19:00:00,24.9,24.9,24.0,94.73,2.0,100,16.2,1.9,280.0,1009.4,93.7,7.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-08 19:00:00
97,1731115800000,2024-11-08 19:30:00,0.99,2024-11-08 19:30:00,2024-11-08 19:00:00,24.9,24.9,24.0,94.73,2.0,100,16.2,1.9,280.0,1009.4,93.7,7.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-08 19:00:00
98,1731116700000,2024-11-08 19:45:00,0.99,2024-11-08 19:45:00,2024-11-08 19:00:00,24.9,24.9,24.0,94.73,2.0,100,16.2,1.9,280.0,1009.4,93.7,7.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-08 19:00:00
99,1731117600000,2024-11-08 20:00:00,0.99,2024-11-08 20:00:00,2024-11-08 20:00:00,24.0,24.0,24.0,100.0,0.0,0,16.2,1.8,206.1,1009.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-08 20:00:00
100,1731118500000,2024-11-08 20:15:00,0.98,2024-11-08 20:15:00,2024-11-08 20:00:00,24.0,24.0,24.0,100.0,0.0,0,16.2,1.8,206.1,1009.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-08 20:00:00
101,1731119400000,2024-11-08 20:30:00,0.98,2024-11-08 20:30:00,2024-11-08 20:00:00,24.0,24.0,24.0,100.0,0.0,0,16.2,1.8,206.1,1009.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-08 20:00:00
102,1731120300000,2024-11-08 20:45:00,0.98,2024-11-08 20:45:00,2024-11-08 20:00:00,24.0,24.0,24.0,100.0,0.0,0,16.2,1.8,206.1,1009.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-08 20:00:00
103,1731121200000,2024-11-08 21:00:00,0.97,2024-11-08 21:00:00,2024-11-08 21:00:00,24.0,24.0,24.0,100.0,0.0,0,13.0,1.8,184.7,1010.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-08 21:00:00
